mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spec_mean_1,spec_mean_2,spec_mean_3,spec_mean_4,spec_mean_5,spec_mean_6,spec_mean_7,spec_mean_8,spec_mean_9,spec_mean_10,rolloff,bandwidth,flatness,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,energy,label
-248.2942,75.343864,-46.644413,-18.027628,-16.320847,-1.8344994,-6.4304824,5.680706,-2.5123854,-1.1034213,-14.133162,-2.7793932,-4.927445,-30.406422,-23.380713,-20.842506,-21.168251,-19.873325,-17.909916,-17.711542,-17.229118,-17.848513,-18.023516,5517.373303865132,2394.6556166133,0.060955625,0.5863593,0.6400738,0.5343847,0.43026522,0.36884573,103.14797,13
-265.25275,74.928925,-44.382988,-20.657902,-14.88407,-1.5729486,-1.1086633,4.073986,-6.481954,-2.8962884,-11.776409,-3.3759463,-3.4697263,-30.74857,-24.915142,-22.509953,-22.700426,-21.520042,-19.676346,-18.26885,-18.061176,-18.56703,-18.2224,5342.501027960527,2357.437155560553,0.061045848,0.69823414,0.66707325,0.61256903,0.5028352,0.41870588,101.996216,13
-249.47643,68.06393,-45.53924,-20.508667,-17.822382,-1.4054196,-0.61855835,7.8673706,-8.260188,-1.7684743,-11.429376,-3.4263241,-3.6488526,-30.860983,-22.967499,-21.024822,-21.556816,-19.62798,-17.140272,-17.603045,-18.592188,-17.963814,-17.981428,5581.746247944079,2469.586857434698,0.06269325,0.69437957,0.61277825,0.5102217,0.48028618,0.41435006,89.58701,13
-254.84836,67.6382,-49.84317,-22.407679,-16.758482,0.5883845,-1.6582786,8.19646,-5.016348,-1.6344553,-11.170418,-4.0693455,-2.6996388,-29.921574,-23.372713,-21.106546,-21.06962,-20.060816,-17.955486,-17.239035,-16.13809,-19.082886,-20.046429,5562.7063630756575,2447.5424241057945,0.059494723,0.7431083,0.5705471,0.46804598,0.36440867,0.28771946,77.82399,13
-256.9296,71.24533,-46.4475,-20.936357,-17.81125,2.2684715,-0.4643957,7.953674,-5.5784655,-1.1800615,-12.04472,-4.375119,-2.0548797,-30.546307,-24.075062,-21.952957,-22.767773,-19.853092,-17.8931,-16.953373,-16.62889,-17.760393,-16.354206,5313.374537417763,2429.883811505874,0.051076703,0.70979285,0.7233517,0.58878803,0.4588101,0.3577279,88.02265,13
-259.65042,80.58702,-42.535515,-17.891079,-13.813465,3.30145,0.74194306,4.0511265,-3.6315496,-2.7867165,-12.41438,-3.3872023,-3.7676477,-31.150593,-23.40981,-21.158512,-21.313166,-20.686602,-18.33707,-18.19613,-16.414457,-15.797503,-15.264389,5098.495836759868,2380.665341782057,0.05466003,0.7106721,0.7171844,0.606467,0.47043955,0.44856486,86.38394,13
-264.67715,78.44974,-42.4832,-18.002962,-11.874678,-2.7698538,-4.508843,10.471815,-6.941869,1.1371999,-12.063898,-0.8628295,-3.7692473,-31.861277,-23.437346,-20.906696,-21.861704,-20.310385,-16.114727,-17.480247,-17.534683,-16.306202,-16.790161,5532.333213404605,2417.9080413749507,0.061857995,0.6332287,0.64389473,0.664895,0.5917819,0.47791442,90.63727,13
-282.18408,86.75498,-45.403316,-16.791199,-14.230302,1.2287631,0.8771423,4.00034,-3.3411937,-2.6569002,-10.315026,-2.7903616,-1.2292472,-32.277775,-25.714014,-23.303265,-21.747963,-19.842194,-17.658655,-16.916304,-17.093403,-16.065985,-13.6198845,4708.858192845395,2246.2020410610894,0.049182024,0.6785322,0.73258555,0.7131072,0.5189501,0.39848018,72.44895,13
-254.9378,73.20541,-40.51389,-20.726309,-10.421431,0.3036348,-1.3019364,13.838013,-4.24418,3.1918619,-9.81464,-0.21133603,-2.0365644,-19.403225,-11.843573,-9.219395,-10.207837,-12.354197,-12.884966,-14.606037,-14.831096,-15.164859,-16.634706,5801.7249177631575,2506.885440168481,0.066306554,0.66641605,0.6607766,0.5472051,0.46772614,0.33389902,110.14258,13
-263.45978,85.85521,-44.554604,-24.428886,-13.13934,-2.0252857,-4.0193276,8.879214,-4.9213614,-0.52419055,-10.960587,-1.2012765,-2.5273995,-32.31567,-23.973406,-20.236143,-20.574928,-19.061123,-17.083088,-17.486977,-17.317259,-15.608879,-13.745558,5067.329358552632,2317.0061460764937,0.04509648,0.60602975,0.6516333,0.6203891,0.4597991,0.40598413,121.30158,13
-256.69647,81.55298,-46.179035,-23.643036,-14.038256,0.9210018,-5.49831,7.9791107,-8.012425,-0.97279197,-11.477491,1.1026167,-3.7743917,-31.677914,-22.966648,-21.809046,-21.69625,-20.177671,-17.663233,-16.829107,-16.973503,-17.35197,-15.994848,5250.928248355263,2364.049212218299,0.04810665,0.6820329,0.6008609,0.5209837,0.49816638,0.51968974,74.930725,13
-275.44,85.387726,-42.521442,-22.390638,-12.27174,0.3884442,-7.215162,3.6054204,-6.706833,-2.423556,-8.914238,0.37666687,-2.0231733,-31.299788,-24.578722,-23.125542,-23.346027,-20.608774,-17.825434,-17.400602,-18.424185,-17.086552,-16.717375,5065.969366776316,2374.2705415464557,0.045255434,0.6484627,0.654737,0.63680863,0.5314896,0.44097742,80.52705,13
-246.935,91.00143,-51.77363,-25.753174,-18.30783,-1.6723169,-6.4130077,3.9642065,-7.985159,-0.6371914,-9.366691,-1.7603465,-3.7611725,-28.844646,-22.176437,-21.105633,-21.60132,-20.284237,-18.385754,-17.389482,-17.376701,-18.159887,-16.064917,4704.551552220395,2204.699687028973,0.042477403,0.601451,0.6317412,0.6240626,0.45046523,0.3670735,91.19206,13
-268.80704,98.1827,-50.85692,-15.014279,-14.09214,-7.0874825,-9.495068,3.0733454,-6.5358677,-2.8816962,-9.236549,-0.34935844,-4.935189,-31.111862,-23.972279,-22.013048,-21.103891,-19.836039,-16.962152,-16.779991,-16.951225,-19.102163,-19.308336,4416.346628289473,2108.116852210273,0.03990219,0.63341075,0.58701617,0.53401047,0.45009392,0.47661614,98.452515,13
-231.62854,38.056477,-44.84075,10.729808,-28.772837,17.630636,-21.032288,14.029372,-10.592294,19.75185,-29.84489,8.785949,-4.154762,-16.217178,-21.073353,-39.36286,-35.14034,-28.576187,-18.93257,-15.051303,-12.659789,-11.726449,-13.261763,6482.627467105263,2385.180108504058,0.071159646,0.660203,0.52065235,0.36259922,0.2642768,0.24807353,94.150276,14
-214.5427,25.338728,-49.316704,15.16316,-26.986149,19.084042,-18.006817,14.562946,-9.782684,24.4068,-31.297,4.986133,-5.1711183,-17.62013,-22.346643,-36.366074,-32.500744,-29.316378,-19.994263,-14.322103,-9.248427,-8.000075,-13.065344,6538.840460526316,2305.969935131995,0.106848605,0.68319863,0.42882386,0.27571297,0.25254628,0.25223333,111.7714,14
-192.70036,22.737965,-53.205406,12.078378,-31.152105,21.230703,-22.32348,12.224986,-9.9904375,26.316557,-30.789038,4.558011,-6.4648175,-17.365448,-21.179285,-35.339714,-31.523417,-29.515291,-22.515484,-16.470402,-11.425523,-10.876052,-10.182752,6822.625411184211,2384.006072117941,0.0763082,0.604779,0.39660665,0.25307593,0.22525457,0.22992656,126.81649,14
-221.45491,25.901196,-50.98479,6.8044577,-32.155445,20.587896,-22.652218,16.8215,-6.6172204,21.291636,-28.89203,5.1565647,-11.828836,-18.515038,-23.091322,-39.890423,-36.273678,-31.314844,-22.874643,-16.755754,-11.422492,-9.395409,-13.63138,6646.959806743421,2350.0821062109526,0.1141831,0.62528706,0.45987213,0.31648484,0.23261444,0.2326793,74.07747,14
-206.22119,25.671633,-55.504837,9.449523,-34.03861,25.583353,-18.946184,10.138901,-13.939693,18.20001,-28.703823,7.414521,-7.1023426,-15.724539,-20.124298,-38.09845,-35.173325,-30.165462,-21.720682,-16.50386,-11.16861,-10.732933,-14.533451,6592.900133634868,2320.686432185556,0.073145226,0.72254896,0.4938764,0.3328541,0.32746276,0.31439736,102.44712,14
-218.66055,26.683926,-53.57369,13.421628,-30.780836,23.55886,-17.365236,12.435376,-14.150549,19.848866,-27.287516,5.485859,-6.9645348,-17.088102,-21.064907,-39.682213,-37.622227,-32.17298,-21.986439,-17.589878,-11.062004,-8.3036375,-12.088757,6527.733861019737,2326.471903992777,0.07295839,0.75982463,0.54158276,0.39513963,0.31201056,0.2783277,93.14781,14
-195.68892,20.589224,-56.669136,6.6811194,-33.33669,20.928528,-20.932518,11.854249,-11.074698,23.708652,-31.884617,6.4546747,-6.038164,-17.657898,-21.130257,-38.89536,-34.79537,-31.164396,-20.419825,-14.77802,-11.81614,-13.126269,-15.929539,6846.198601973684,2380.476860867743,0.07847903,0.7046912,0.48587602,0.29562467,0.23439933,0.23079936,109.30702,14
-219.52,22.592587,-49.633068,9.6929035,-30.902159,21.407885,-18.714539,14.304004,-10.350156,21.487894,-28.07299,6.039514,-5.9812584,-18.675722,-22.225616,-37.12448,-33.06766,-30.101711,-22.140165,-16.90139,-10.617177,-8.359768,-12.508682,6635.173211348684,2340.4551001726027,0.11252961,0.6724608,0.4990616,0.36316893,0.28640258,0.277282,96.46018,14
-206.20082,24.15364,-51.3635,11.321418,-32.463966,20.501183,-20.141119,13.298577,-11.701874,21.82936,-29.518549,5.899466,-7.6487074,-15.949219,-21.1178,-37.576603,-33.063984,-22.26325,-17.04864,-15.802138,-13.523724,-13.732307,-14.106009,6758.932462993421,2371.8948980786336,0.080127016,0.6040801,0.4403128,0.28842357,0.2552865,0.2722812,101.10059,14
-327.84503,25.100016,-37.809307,12.641297,-28.027672,13.759496,-15.043332,11.998776,-11.777075,14.955415,-23.059149,6.692347,-6.157661,-23.117233,-26.902515,-40.50173,-36.96184,-29.831648,-26.235664,-24.038898,-23.638855,-23.028652,-22.21718,5466.033614309211,1958.6271095008149,0.24493964,0.6266821,0.5679771,0.43894598,0.287028,0.24766126,77.179474,14
-203.64159,24.892912,-52.32234,7.4908743,-36.214767,19.05121,-20.879532,14.106993,-12.464449,21.747581,-26.930086,2.43681,-10.550015,-17.002016,-20.910494,-38.462852,-34.71021,-29.769754,-21.300863,-17.804981,-11.924305,-11.412275,-15.737156,6785.905633223684,2400.698087739879,0.08116283,0.7256838,0.5841747,0.42892927,0.30072775,0.26145658,105.024414,14
-228.07375,17.97427,-47.27314,11.275306,-32.540367,21.350965,-19.227869,12.206333,-13.721929,19.390419,-30.16745,5.194241,-5.398943,-18.420391,-22.44592,-38.060143,-34.730133,-32.222466,-22.724743,-17.954021,-14.5677,-15.3926525,-15.677975,6706.9127775493425,2325.635265908284,0.11318897,0.6076518,0.39996836,0.29358688,0.22048871,0.23014587,105.96488,14
-215.25027,27.507559,-46.552746,9.0058365,-33.604546,17.880756,-17.887524,12.810836,-12.131466,19.902306,-29.922314,5.7039332,-9.283105,-16.456812,-20.544811,-37.944427,-34.82397,-30.130577,-22.482372,-17.364122,-12.441036,-10.710582,-13.867465,6704.532791940789,2398.2483562426337,0.081197254,0.8378345,0.5828918,0.4364182,0.2966521,0.24947901,96.19302,14
-215.00203,25.533401,-50.5517,6.2642994,-31.721193,22.117777,-16.074717,9.864306,-13.770272,18.665545,-28.204773,10.440472,-3.4621015,-17.018513,-20.067005,-37.49853,-33.945465,-30.534876,-21.220926,-15.170081,-11.592564,-12.134488,-13.761786,6655.573087993421,2368.026962554028,0.07358718,0.8973765,0.6770344,0.45311266,0.32444674,0.2789925,110.545616,14
-203.01753,19.246716,-53.89191,5.2828636,-34.077435,20.675102,-18.825323,11.742962,-10.6634655,24.203192,-30.201052,5.391792,-7.528796,-18.245554,-22.350483,-37.989525,-34.01177,-30.73978,-22.109562,-16.28665,-13.3818245,-12.932326,-15.966648,6683.792917351973,2321.5302219646637,0.112706915,0.7672715,0.5296967,0.38344282,0.26342815,0.21662647,110.23405,14
-201.74661,22.03924,-52.297585,10.694664,-37.28947,24.855656,-21.139446,14.163068,-10.472075,22.061758,-29.224993,3.3537254,-8.242701,-16.766178,-21.277231,-38.750015,-36.23745,-29.626434,-20.195728,-13.471458,-10.620827,-10.179491,-12.860569,6733.545949835527,2352.887644964512,0.077340946,0.86432284,0.58920723,0.43962955,0.27583024,0.21255654,94.333084,14
-214.2904,17.470692,-53.967304,8.315171,-40.34183,20.06135,-19.869473,13.424717,-11.667447,20.61686,-28.740604,4.951466,-7.2055726,-17.221586,-21.397764,-37.461308,-35.981903,-31.328014,-21.991186,-17.736637,-15.851367,-14.774685,-16.333063,6556.1803556743425,2264.7678360389023,0.10702579,0.7455571,0.4677117,0.30360502,0.21522917,0.22499056,110.154785,14
-203.66632,24.061213,-55.97974,8.887807,-37.83012,22.502062,-20.798565,11.316358,-14.54223,20.31872,-28.567368,3.6938643,-10.245905,-17.36513,-20.693521,-37.62873,-35.72515,-29.901884,-22.381718,-17.725403,-14.247705,-13.701668,-15.449695,6645.3731496710525,2338.26333265052,0.0735961,0.864169,0.5965334,0.4190424,0.28517807,0.25690076,105.1113,14
-201.72278,23.79316,-55.660576,7.5442877,-38.924473,23.91962,-22.431843,14.181795,-11.218407,21.103073,-29.092756,3.219278,-8.602398,-16.573818,-21.103533,-38.585384,-34.566025,-30.410913,-20.168585,-13.797782,-11.147157,-13.105353,-15.467914,6712.352744654605,2360.9193840459475,0.07363705,0.8370634,0.6456116,0.48291016,0.2772977,0.23134977,97.36529,14
-299.7668,25.34517,-39.771847,11.268788,-34.23034,19.490414,-17.463562,14.689382,-9.74414,16.871864,-24.958624,2.87323,-8.442459,-20.423712,-25.061655,-40.94234,-38.55513,-33.881516,-23.987877,-20.392603,-18.335314,-19.136473,-20.469648,6003.910361842105,2145.8299249522815,0.1773948,0.66338867,0.50733614,0.3667095,0.24111012,0.23539555,66.27472,14
-214.04254,26.57751,-54.836704,8.900421,-33.676376,19.592829,-24.60584,12.243,-11.716645,20.8987,-30.147905,4.305823,-8.725428,-16.503767,-21.093267,-39.786705,-36.69094,-32.80707,-23.878904,-17.907196,-13.628676,-14.957634,-15.650656,6672.4596525493425,2366.354493576112,0.073374666,0.82243854,0.5507123,0.38253036,0.28185022,0.27161965,113.138115,14
-233.84511,29.25229,-50.427055,8.934947,-32.119625,20.702833,-20.717852,15.902448,-11.811193,21.139952,-28.021341,4.558857,-9.907604,-16.43663,-20.60846,-39.948208,-36.700344,-31.51402,-23.518082,-17.400988,-12.644846,-12.638041,-15.707797,6702.152806332237,2410.0545154666866,0.07910772,0.60728437,0.46018082,0.33470377,0.26150092,0.2918421,83.50978,14
-217.29439,21.729202,-53.34347,7.306552,-35.438232,19.961685,-21.631113,18.608683,-10.222331,21.501612,-28.205662,3.7597058,-8.774715,-16.724411,-21.397018,-39.5061,-37.953728,-33.905544,-24.913277,-18.796152,-14.043409,-14.256943,-14.741523,6868.525133634868,2407.7395475466997,0.08435126,0.6405973,0.42438564,0.28803077,0.23656471,0.27119973,75.32178,14
-215.68092,26.827827,-52.028336,12.879765,-33.972622,22.029936,-20.446968,11.284831,-14.394816,21.598328,-28.1555,2.491978,-8.535166,-17.453808,-21.463905,-38.197227,-35.38235,-30.424192,-21.530996,-16.302895,-13.624046,-12.996686,-13.892685,6603.893400493421,2340.1252451928935,0.07097194,0.6330643,0.4422518,0.3289672,0.24428828,0.2682019,104.95825,14
-265.87686,22.229174,-52.537407,3.5998805,-36.746864,17.924437,-21.971222,11.832702,-9.452552,21.614815,-27.141626,3.4178424,-7.5547066,-21.483082,-25.60497,-40.803,-38.13753,-34.647335,-27.519983,-24.29854,-22.03731,-20.42462,-20.044495,6001.3037109375,2115.825103762902,0.17188458,0.5594609,0.3817666,0.24932016,0.22175622,0.24142444,85.15272,14
-209.07285,27.332052,-54.450207,10.310484,-34.956223,19.720367,-25.725906,11.803774,-11.340083,23.294443,-29.064291,5.042588,-10.477391,-16.54605,-21.10556,-37.77488,-34.04253,-30.48388,-22.412048,-18.271906,-15.556352,-15.649158,-15.546595,6569.7802734375,2340.5796109150187,0.06930041,0.732742,0.528157,0.3525026,0.2450259,0.2474679,112.492065,14
-249.10251,27.872648,-44.049572,11.787545,-32.292767,21.699568,-20.294817,17.972237,-9.599986,20.515135,-27.4864,4.159999,-5.7930026,-18.273476,-22.56844,-37.772476,-34.88471,-30.414284,-24.595375,-18.265314,-13.624537,-13.260039,-14.185446,6441.827713815789,2320.7632802952753,0.10701806,0.701577,0.4798584,0.31131443,0.243233,0.25124562,83.10798,14
-358.6219,22.458897,-35.799046,10.346285,-24.55204,15.303485,-16.040588,10.919811,-7.3172827,17.339575,-20.951979,3.9790401,-5.2799788,-25.868662,-29.527035,-41.06155,-39.876965,-35.054455,-28.01022,-24.737062,-23.334978,-22.166597,-23.571255,4894.383737664473,1758.1967353896127,0.30551785,0.4381906,0.30164263,0.18601087,0.14625897,0.1718349,85.66988,14
-330.88882,20.763163,-32.850384,13.572461,-30.392576,18.75657,-15.063755,11.219601,-8.02349,19.32049,-23.095081,3.3881948,-4.098694,-22.71553,-25.497631,-39.933434,-37.559395,-32.521866,-25.340197,-23.311226,-20.61016,-20.368544,-20.605953,5472.606907894737,1933.643634631565,0.23708591,0.5201408,0.35871944,0.21980354,0.15772064,0.20843397,94.05441,14
-191.84348,21.7444,-54.264732,9.931559,-34.15244,22.01519,-23.584763,15.875659,-9.37058,24.14225,-29.279459,7.366344,-7.7782187,-17.006792,-20.480747,-35.733047,-32.24006,-29.796764,-21.11997,-16.001959,-10.760174,-10.867473,-14.294139,6834.298673930921,2387.0091787421684,0.07986239,0.8016912,0.6112893,0.42876226,0.26018974,0.21959825,114.28644,14
-299.83313,103.12837,-45.98699,-14.196092,-16.363909,-3.4614246,-5.161531,4.4315867,-8.951979,2.2671442,-11.526016,-1.9578491,-8.288806,-34.248394,-27.630577,-24.757156,-22.568151,-20.040281,-16.715775,-18.782797,-17.737997,-17.162819,-16.91415,4663.4118009868425,2140.6491717748186,0.033367608,0.5358842,0.4666365,0.463922,0.49787474,0.5780974,60.859528,14
-264.13837,83.09968,-36.740604,-23.836254,-15.8599825,2.7411456,-3.9565876,8.305213,-10.668,6.1042924,-7.0152183,3.9466996,-4.3137617,-27.01188,-17.474876,-12.804591,-11.826673,-12.463469,-12.258844,-14.168506,-15.859178,-16.78471,-15.128186,5669.239052220395,2464.8109043953227,0.056876834,0.57084936,0.62428534,0.69454616,0.6250714,0.52385503,90.221725,14
-287.61172,89.75993,-39.322094,-14.895352,-13.888897,0.6442194,-4.3298993,7.5780025,-8.045746,4.303812,-7.515614,-0.9963345,-6.387477,-30.591322,-21.620481,-17.43654,-14.728698,-14.708558,-13.027121,-14.883292,-15.022702,-15.288067,-15.958147,5214.435135690789,2327.589941921976,0.054387458,0.44345555,0.47759363,0.5320232,0.4845114,0.40775886,58.936447,14
-286.21646,97.83217,-43.84451,-15.391597,-18.686562,-4.296663,-3.5924146,3.865042,-5.399364,2.3547504,-9.40177,-0.29048035,-7.8782926,-30.163479,-22.67336,-18.036783,-17.472866,-17.520329,-14.581949,-16.350285,-16.137087,-15.341745,-15.011993,4872.7372018914475,2193.107623359923,0.04465495,0.51265424,0.53473085,0.5399781,0.45851654,0.39304522,80.619865,14
-269.51218,84.02697,-39.788445,-21.827726,-16.516989,0.7163528,-4.2418337,5.682739,-11.579482,6.3621526,-8.112505,1.0281867,-5.112631,-28.405142,-20.160347,-16.19646,-15.341413,-16.682135,-15.548038,-15.587598,-16.83216,-17.073832,-14.76864,5387.267423930921,2384.4723625551096,0.052849606,0.5427889,0.5977046,0.6024026,0.47988617,0.5140182,102.152374,14
-272.43564,81.48781,-40.507744,-24.174526,-14.05696,-0.038354155,-3.7789345,6.565198,-10.382521,3.4581342,-6.3050613,2.8926983,-5.4707737,-27.090492,-18.268183,-16.103233,-15.9720335,-15.5982485,-15.353071,-17.07549,-16.608892,-15.644136,-15.800508,5443.933747944079,2399.676356129957,0.056938604,0.494431,0.5430261,0.58713895,0.60831434,0.5482499,115.96623,14
-254.24687,82.67361,-44.556137,-23.01114,-19.508297,-3.3301394,-5.833698,5.4073577,-12.30843,6.338332,-8.427504,1.7625978,-7.4503446,-28.141718,-17.98914,-15.113936,-15.671849,-16.219954,-14.628093,-15.836018,-15.647242,-17.145515,-17.783533,5495.613435444079,2375.5154183554005,0.04916778,0.39732578,0.46270263,0.5657887,0.60156983,0.56383955,98.56346,14
-282.71213,90.94458,-40.008354,-20.867771,-11.957469,1.8616859,-7.6071854,8.421214,-11.412748,4.5379395,-4.792182,3.7922132,-5.950802,-27.772066,-19.587034,-14.497402,-13.801977,-14.572725,-13.65071,-15.147883,-15.212843,-16.093943,-17.232286,5286.854697779605,2363.718096849449,0.043320682,0.5882679,0.55144405,0.61163753,0.5491879,0.50531656,79.660416,14
-265.1278,77.53033,-42.117996,-25.176142,-16.83755,2.261436,-3.1913574,7.77506,-11.0569105,5.7903337,-8.418671,2.7373774,-6.3270464,-27.519842,-19.156113,-16.528904,-16.441372,-16.234402,-13.626283,-15.412882,-16.427792,-17.129436,-17.079832,5691.4522512335525,2470.2267435383824,0.05569363,0.4895626,0.6264484,0.66720796,0.6150823,0.59110403,80.35322,14
-257.7114,83.29712,-43.660095,-24.769104,-18.09798,-1.3019007,-6.396109,6.8789725,-11.829537,6.2197824,-7.668979,1.8543372,-6.81037,-26.669643,-17.773087,-15.449865,-15.859904,-16.663652,-15.522283,-16.184464,-18.309427,-15.948486,-13.871239,5503.6600534539475,2384.8984331370443,0.053822145,0.53729427,0.5220734,0.53136355,0.52353275,0.5065713,85.212585,14
-266.7232,83.16564,-37.523323,-26.649704,-18.074066,0.7110024,-4.6143017,6.9279375,-11.577297,5.529706,-8.864835,2.5394502,-7.1227307,-28.712252,-19.160536,-15.064763,-15.035608,-15.495874,-15.561964,-15.767538,-16.64013,-15.482895,-15.685109,5472.153577302632,2440.4280107742406,0.049357865,0.45786956,0.47802374,0.5963795,0.5346047,0.48364943,103.61595,14
-278.03665,83.86688,-39.650513,-26.073706,-18.355747,1.5139291,-4.340104,7.287622,-11.022254,3.7393265,-7.554271,2.349174,-6.1554966,-29.548283,-20.17969,-17.824965,-17.981941,-17.356396,-15.91787,-17.321184,-18.51875,-17.280413,-17.451597,5422.2872121710525,2408.5818330648044,0.04700151,0.6274805,0.6001762,0.5167452,0.43619817,0.53748566,83.94971,14
-265.23553,88.18489,-41.134968,-25.879593,-17.95064,4.0175624,-3.9932036,8.504965,-8.967004,7.892995,-5.489579,5.14141,-4.1688557,-21.034071,-11.767519,-8.619234,-8.94,-10.23671,-11.699634,-14.787604,-15.971116,-13.719452,-14.28067,5277.1080900493425,2344.4893364329228,0.048476465,0.5927659,0.60286015,0.6669839,0.5446518,0.46401745,89.83932,14
